date;user;parsed_data
08/05/2019 12:23;techcrunch;{1: {}, 2: {'investors': ['Kargo', 'Uber'], 'funds': ['$800']}, 3: {'investors': ['SIM', 'SIM'], 'funds': ['$250 ', '$3']}, 4: {'investors': ['Facebook']}, 5: {'series': ['seed']}, 6: {'investors': ['Kargo', 'the Indonesia company', 'Uber co-', 'Travis Kalanick', 'Alexander Wicks']}, 7: {'investors': ['Phandeeyar', 'Wicks', 'TechCrunch']}, 8: {'investors': ['Kargo', 'the GSM Association Ecosystem Accelerator Fund', 'GSMA', 'Cocoon Capital'], 'series': ['Seed']}, 9: {'investors': ['Wicks', 'Kargo'], 'series': ['Series A']}, 10: {}, 11: {'investors': ['Alexander Wicks', 'Kargo']}, 12: {'investors': ['Kargo', 'Coke', 'Kargo']}, 13: {}, 14: {'investors': ['Wicks', 'Kargo', 'Yoma Bank']}, 15: {'investors': ['Kargo', 'Wicks'], 'funds': ['$200']}, 16: {'investors': ['Wicks']}, 17: {'investors': ['Kargo']}, 18: {'investors': ['Wicks']}, 19: {}, 20: {'investors': ['Kargo']}, 21: {}, 22: {'investors': ['Wicks', 'Kargo']}, 23: {'investors': ['Wicks']}, 24: {}, 25: {'investors': ['Uber', 'Kargo']}, 26: {'investors': ['Wicks']}, 27: {}, 28: {'investors': ['Wicks']}, 29: {}, 30: {'investors': ['Kargo']}, 31: {'investors': ['Cocoon Capital'], 'funds': ['$20 million']}, 32: {'investors': ['Michael Blakey', 'TechCrunch', 'Kargo', 'Kargo']}, 33: {'investors': ['Blakey', 'Kargo']}, 34: {'investors': ['Kargo']}, 35: {'investors': ['Kargo']}, 0: {'date': '2019-05-08T12:22:35', 'title': 'Kargo is disrupting logistics in Myanmar, one of the world’s most challenging countries | TechCrunch'}}
08/05/2019 12:01;techcrunch;{1: {'investors': ['Iguazio', 'Microsoft']}, 2: {'funds': ['$48 million']}, 3: {'investors': ['Iguazio', 'Asaf Somekh']}, 4: {'investors': ['Iguazio', 'Jupyter', 'Iguazio', 'KubeFlow'], 'series': ['series d']}, 5: {'investors': ['Microsoft’s', 'Iguazio', 'Microsoft', 'Azure Data Box Edge', 'Microsoft']}, 6: {}, 7: {'investors': ['Iguazio', 'Microsoft', 'Machine Learning', 'Henry Jerez', 'Microsoft', 'Intelligent Edge Solutions Platform Group']}, 8: {'investors': ['Iguazio', 'AWS', 'Google Cloud Platform']}, 0: {'date': '2019-05-08T12:00:34', 'title': 'Iguazio brings its data science platform to Azure and Azure Stack | TechCrunch'}}
08/05/2019 09:49;techcrunch;{1: {}, 2: {'investors': ['PUBG']}, 3: {'investors': ['Weibo', 'State Administration of Press and Publication', 'PUBG'], 'series': ['Public']}, 4: {'investors': ['Krafton', 'PUBG', 'Reuters', 'PUBG']}, 5: {'investors': ['TechCrunch', 'Reuters']}, 6: {}, 7: {}, 8: {'investors': ['Krafton', 'Verge', 'app analytics company'], 'funds': ['$65 million']}, 9: {}, 10: {}, 11: {}, 12: {}, 13: {'investors': ['China Renaissance', 'Reuters'], 'funds': ['$1.5 billion']}, 14: {}, 15: {}, 0: {'date': '2019-05-08T09:48:16', 'title': 'Tencent replaces hit mobile game PUBG with a Chinese government-friendly alternative | TechCrunch'}}
08/05/2019 08:01;techcrunch;{1: {'investors': ['HeyJobs'], 'funds': ['$12 million'], 'series': ['Series A']}, 2: {'investors': ['Notion Capital', 'Notion Capital', 'Creathor Ventures', 'GFC', 'Heartcore Capital']}, 3: {'investors': ['HeyJobs', 'HeyJobs']}, 4: {'investors': ['HeyJobs']}, 5: {'investors': ['HeyJobs co-founder', 'Marius Luther']}, 6: {'investors': ['Facebook']}, 7: {'investors': ['Luther', 'HeyJobs']}, 8: {'investors': ['UPS', 'Vodafone']}, 9: {'investors': ['HeyJobs', 'United Parcel Service', 'PayPal', 'Vodafone']}, 10: {'investors': ['HeyJobs']}, 0: {'date': '2019-05-08T08:00:53', 'title': 'HeyJobs, a ‘talent acquisition’ platform out of Berlin, raises $12M Series A | TechCrunch'}}
08/05/2019 05:14;techcrunch;
08/05/2019 03:47;techcrunch;{1: {'investors': ['CollegeDekho'], 'funds': ['$8 million'], 'series': ['Series B']}, 2: {'investors': ['Gurgaon', 'GirnarSoft Education', 'Man Capital'], 'series': ['Series A']}, 3: {'investors': ['Ruchir Arora', 'CollegeDekho', 'TechCrunch'], 'funds': ['$13 million']}, 4: {'investors': ['CollegeDekho', 'Hindi']}, 5: {'investors': ['Arora', 'CollegeDekho']}, 6: {'investors': ['Arora', 'CollegeDekho']}, 7: {}, 8: {'investors': ['Arora']}, 9: {'investors': ['Arora', 'CollegeDekho', 'Arora'], 'funds': ['$3.2 million']}, 10: {'investors': ['CollegeDekho', 'CollegeDekho']}, 11: {'investors': ['Byju'], 'funds': ['$38.5 million']}, 12: {'investors': ['CollegeDekho', 'Extramarks', 'Reliance Industries', 'Mukesh Ambani']}, 0: {'date': '2019-05-08T03:46:25', 'title': 'India’s edtech startup CollegeDekho raises $8 million to connect students with colleges | TechCrunch'}}
08/05/2019 01:13;techcrunch;
08/05/2019 00:49;techcrunch;
06/05/2019 17:01;techcrunch;
06/05/2019 16:51;techcrunch;{1: {'investors': ['TechCrunch']}, 2: {'investors': ['EU', 'Apple']}, 3: {'investors': ['Spotify’s', 'Apple', 'The European Commission', 'Apple', 'the App Store', 'the Financial Times']}, 4: {'investors': ['Daniel Ek', 'Apple', 'app']}, 5: {'investors': ['Microsoft']}, 6: {'investors': ['Satya Nadella', 'Scott Guthrie', 'Rajesh Jha']}, 7: {'investors': ['NBCUniversal']}, 8: {}, 9: {}, 10: {'investors': ['Andreessen Horowitz']}, 11: {'series': ['public']}, 12: {}, 13: {'investors': ['John Wethington', 'TechCrunch']}, 14: {}, 15: {'investors': ['Andreessen Horowitz']}, 16: {'investors': ['Facebook']}, 17: {'investors': ['Josh Constine', 'Frederic Lardinois', 'Facebook', 'Extra Crunch']}, 0: {'date': '2019-05-06T16:50:36', 'title': 'Daily Crunch: EU to investigate Spotify’s Apple complaints | TechCrunch'}}
06/05/2019 16:44;techcrunch;
06/05/2019 15:41;techcrunch;{1: {'investors': ['Microsoft', 'Microsoft']}, 2: {'investors': ['ElectionGuard', 'the Defending Democracy Program', 'NewsGuard', 'AccountGuard']}, 3: {'investors': ['Microsoft']}, 4: {'investors': ['ElectionGuard'], 'series': ['public']}, 5: {'investors': ['ElectionGuard']}, 6: {'investors': ['ElectionGuard']}, 7: {}, 8: {}, 9: {'investors': ['Microsoft', 'ElectionGuard']}, 10: {}, 11: {'investors': ['ElectionGuard', 'Microsoft']}, 12: {'investors': ['ElectionGuard']}, 13: {'investors': ['Microsoft', 'ElectionGuard']}, 14: {'investors': ['Galois', 'ElectionGuard', 'DARPA'], 'funds': ['$10 million']}, 15: {}, 16: {}, 0: {'date': '2019-05-06T15:39:42', 'title': 'Microsoft aims to modernize and secure voting with ElectionGuard | TechCrunch'}}
06/05/2019 15:35;techcrunch;
06/05/2019 15:35;techcrunch;
06/05/2019 15:34;techcrunch;{1: {'investors': ['Microsoft’s', 'Microsoft', 'Bonsai', 'Azure']}, 2: {'investors': ['Gurdeep Pall', 'Microsoft', 'Business AI']}, 3: {'investors': ['Microsoft', 'Microsoft']}, 4: {}, 5: {'investors': ['Microsoft', 'Toyota', 'Microsoft']}, 6: {'investors': ['Kristi Martindale']}, 7: {'investors': ['Bonsai', 'Mark Hammond']}, 8: {'investors': ['Microsoft']}, 9: {}, 0: {'date': '2019-05-06T15:30:54', 'title': 'Microsoft launches a new platform for building autonomous robots | TechCrunch'}}
06/05/2019 15:34;techcrunch;
06/05/2019 15:33;techcrunch;
06/05/2019 15:33;techcrunch;{1: {'investors': ['Kubernetes', 'Microsoft', 'Kubernetes', 'Microsoft', 'Build']}, 2: {'investors': ['Azure Policy', 'Azure Container', 'Helm']}, 3: {'investors': ['Red Hat', 'KEDA', 'Red Hat', 'Microsoft', 'Kubernetes', 'Kubernetes']}, 4: {'investors': ['Azure Kubernetes Service', 'Red Hat', 'Azure Functions', 'Microsoft', 'OpenShift'], 'series': ['public']}, 0: {'date': '2019-05-06T15:30:22', 'title': 'Microsoft and Red Hat launch a new event-driven Kubernetes autoscaling tool | TechCrunch'}}
06/05/2019 15:33;techcrunch;
06/05/2019 15:32;techcrunch;{1: {'investors': ['Microsoft', 'Microsoft', 'the Fluid Framework', 'Microsoft', 'Fluid']}, 2: {'investors': ['Fluid', 'Microsoft']}, 3: {'investors': ['Microsoft', 'demos']}, 4: {}, 5: {'investors': ['Microsoft']}, 6: {'investors': ['Microsoft', 'the Fluid Framework']}, 7: {'investors': ['Microsoft', 'Frank X. Shaw', 'Fluid', 'the Fluid Framework']}, 8: {'investors': ['Coda', 'Smartsheet', 'Microsoft', 'Microsoft']}, 9: {}, 10: {}, 0: {'date': '2019-05-06T15:30:02', 'title': 'Microsoft wants to reinvent documents and collaboration with its new Fluid Framework | TechCrunch'}}
06/05/2019 15:32;techcrunch;
06/05/2019 15:31;techcrunch;
06/05/2019 15:31;techcrunch;{1: {'investors': ['Microsoft', 'Microsoft', 'React Native']}, 2: {'investors': ['React Native', 'Facebook', 'JavaScript', 'Android']}, 3: {'investors': ['Microsoft', 'React Native', 'Xbox', 'Microsoft']}, 4: {'investors': ['Microsoft', 'GitHub']}, 5: {}, 0: {'date': '2019-05-06T15:30:27', 'title': 'Microsoft launches React Native for Windows | TechCrunch'}}
06/05/2019 15:31;techcrunch;{1: {'investors': ['Microsoft', 'Microsoft', 'MyAnalytics', 'Outlook']}, 2: {'investors': ['MyAnalytics', 'Microsoft', 'MyAnalytics', 'Microsoft', 'PR']}, 3: {'investors': ['Microsoft', 'Frank X. Shaw']}, 4: {'investors': ['Microsoft']}, 5: {'investors': ['Microsoft', 'Outlook']}, 6: {}, 7: {'investors': ['Microsoft']}, 8: {}, 0: {'date': '2019-05-06T15:30:14', 'title': 'Microsoft wants you to work less | TechCrunch'}}
06/05/2019 15:30;techcrunch;
06/05/2019 15:16;techcrunch;{1: {'investors': ['Microsoft', 'Facebook F8', 'Microsoft', 'Google', 'Microsoft', 'Microsoft']}, 2: {'investors': ['Google', 'Microsoft', 'Microsoft', 'Windows', 'Microsoft']}, 3: {}, 4: {'investors': ['Microsoft', 'Satya Nadella', 'Microsoft']}, 5: {'investors': ['Microsoft', 'Scott Guthrie', 'Rajesh Jha']}, 6: {}, 7: {}, 0: {'date': '2019-05-06T14:30:18', 'title': 'Watch Microsoft’s Build 2019 keynotes right here | TechCrunch'}}
06/05/2019 15:02;techcrunch;{1: {'investors': ['TechCrunch', 'Andreessen Horowitz', 'Marc Andreessen'], 'funds': ['$300 million', '$1.7 billion'], 'series': ['Series E']}, 2: {'investors': ['Carta’s']}, 3: {'investors': ['eShares']}, 4: {}, 5: {'investors': ['Henry\xa0Ward', 'Andreessen']}, 6: {'investors': ['SEC'], 'series': ['IPO', 'public']}, 7: {'investors': ['Carta']}, 8: {'funds': ['$575 billion', '$55 million']}, 9: {'investors': ['Ward', 'Carta']}, 10: {}, 11: {'investors': ['Ward']}, 12: {'investors': ['Carta', 'Ward']}, 13: {'investors': ['Andreessen Horowitz', 'Andreessen Horowitz', 'Lightspeed Venture Partners', 'Goldman Sachs Principal Strategic Investments', 'Tiger Global', 'Thrive Capital', 'Tribe Capital', 'Menlo Ventures', 'Meritech Capital']}, 14: {'investors': ['Solium', 'Morgan Stanley'], 'funds': ['$447 million'], 'series': ['public']}, 15: {'investors': ['NYSE', 'the Chicago Stock Exchange', 'NYSE'], 'funds': ['$45 billion', '$6 billion', '$100 billion dollars']}, 16: {'investors': ['Ward']}, 17: {}, 18: {'investors': ['Intercontinental Exchange', 'NYSE', 'Chicago Stock Exchange']}, 0: {'date': '2019-05-06T15:00:30', 'title': 'Carta was just valued at $1.7 billion by Andreessen Horowitz, in a deal some see as rich | TechCrunch'}}
06/05/2019 14:31;techcrunch;{1: {'investors': ['Microsoft', 'Facebook F8', 'Microsoft', 'Google', 'Microsoft', 'Microsoft']}, 2: {'investors': ['Google', 'Microsoft', 'Microsoft', 'Windows', 'Microsoft']}, 3: {}, 4: {'investors': ['Microsoft', 'Satya Nadella', 'Microsoft']}, 5: {'investors': ['Microsoft', 'Scott Guthrie', 'Rajesh Jha']}, 6: {}, 7: {}, 0: {'date': '2019-05-06T14:30:18', 'title': 'Watch Microsoft’s Build 2019 keynotes right here | TechCrunch'}}
06/05/2019 14:00;techcrunch;{0: {'date': '', 'title': 'Page not found – TechCrunch'}}
06/05/2019 13:01;techcrunch;{1: {'investors': ['Dropbox', 'AWS', 'Magic Pocket']}, 2: {'investors': ['Magic Pocket', 'Cold Storage']}, 3: {'investors': ['Dropbox', 'Dropbox']}, 4: {'investors': ['Preslav Le', 'TechCrunch']}, 5: {}, 6: {'investors': ['Dropbox']}, 7: {}, 8: {'investors': ['AWS']}, 9: {}, 0: {'date': '2019-05-06T13:00:02', 'title': 'Dropbox adds cold storage layer to reduce cost of storing less-frequently accessed files | TechCrunch'}}
06/05/2019 12:44;techcrunch;{1: {}, 2: {}, 3: {}, 4: {}, 5: {'investors': ['Rapid Read', 'List Builder']}, 6: {}, 7: {}, 8: {}, 9: {'investors': ['Extra Crunch']}, 10: {}, 11: {}, 12: {}, 13: {}, 14: {'investors': ['Extra Crunch']}, 15: {'series': ['public']}, 16: {'investors': ['AWS']}, 17: {'investors': ['AWS', 'TechCrunch']}, 18: {}, 19: {'investors': ['Extra Crunch'], 'funds': ['$50']}, 20: {}, 21: {'investors': ['Extra Crunch', 'TechCrunch', 'AWS', 'Brex', 'Zendesk'], 'series': ['series o']}, 22: {}, 23: {}, 0: {'date': '', 'title': 'Extra Crunch Membership | TechCrunch'}}
06/05/2019 11:59;techcrunch;{1: {'investors': ['BigBasket', 'Walmart’s', 'Swiggy', 'BigBasket', 'Walmart', 'Flipkart', 'Amazon', 'Swiggy'], 'funds': ['$150 million']}, 2: {'investors': ['CDC Group', 'Mirae Asset-Naver Asia Growth Fund', 'CDC Group', 'Alibaba', 'BigBasket', 'Vipul Parekh', 'TechCrunch', 'Alibaba', 'BigBasket'], 'funds': ['$1 billion'], 'series': ['Series F', 'Series E']}, 3: {'investors': ['Parekh']}, 4: {'investors': ['Flipkart', 'Amazon', 'BigBasket', 'Walmart', 'Amazon'], 'funds': ['$150 million', '$300 million']}, 5: {'investors': ['Amazon Pantry', 'Flipkart Group', 'Kalyan Krishnamurthy', 'the Economic Times', 'Flipkart', 'Namdhari']}, 6: {'investors': ['Flipkart', 'Amazon', 'Flipkart', 'Amazon']}, 7: {'investors': ['BigBasket']}, 8: {'investors': ['BigBasket', 'Parekh', 'BigBasket']}, 9: {'investors': ['VC', 'Tracxn', 'TechCrunch'], 'funds': ['$900 billion', '$1.38 billion']}, 10: {'investors': ['Grofers', 'BigBasket', 'Swiggy', 'Google', 'Dunzo'], 'funds': ['$60 million']}, 0: {'date': '2019-05-06T11:57:07', 'title': 'Grocery startup BigBasket becomes India’s newest unicorn with new $150M investment | TechCrunch'}}
06/05/2019 11:01;techcrunch;
06/05/2019 10:02;techcrunch;{1: {'investors': ['NBCUniversal', 'NBCUniversal']}, 2: {'investors': ['TODAY', 'NBCUniversal', 'NBC', 'NBC Sports', 'CNBC', 'USA Network']}, 3: {'investors': ['NBCUniversal', 'Sky', 'NBCUniversal', 'Comcast', 'the Context Intelligence Platform']}, 4: {'investors': ['NBCUniversal', 'Josh Feldman']}, 0: {'date': '2019-05-06T10:00:28', 'title': 'NBCUniversal’s scannable ShoppableTV takes viewers directly to e-commerce sites | TechCrunch'}}
06/05/2019 08:28;techcrunch;
06/05/2019 08:01;techcrunch;{1: {}, 2: {'funds': ['€200 ']}, 3: {'investors': ['Join Disrupt Berlin', 'European Union']}, 4: {'investors': ['Disrupt Berlin', 'Ayden COO', 'Pieter Van Der', 'Anne Boden', 'Starling Bank', 'Julie Hansen', 'Babbel', 'Jamie Bourke', 'Outlier Ventures']}, 5: {}, 6: {'investors': ['Dropbox', 'Mint', 'Yammer', 'Legacy'], 'funds': ['$50']}, 7: {'investors': ['Startup Alley'], 'series': ['Series A']}, 8: {'investors': ['Startup Alley', 'the TC Top Picks', 'Startup Alley']}, 9: {'funds': ['€200 ']}, 0: {'date': '2019-05-06T08:00:33', 'title': 'Find out how to save an extra €200 on Disrupt Berlin 2019 | TechCrunch'}}
06/05/2019 07:34;techcrunch;{1: {'investors': ['Apple', 'EU']}, 2: {'investors': ['European Commission', 'Spotify’s', 'the European Commission', 'EC', 'EU', 'iPhone']}, 3: {'investors': ['Spotify', 'EC', 'Spotify', 'Apple', 'Apple Music']}, 4: {'investors': ['Apple', 'Daniel Ek', 'Apple', 'Apple Music', 'Apple']}, 5: {'investors': ['Apple', 'EU']}, 6: {'investors': ['Google', 'Apple', 'Apple', 'Google', 'Apple']}, 7: {'investors': ['EU']}, 8: {'investors': ['GDPR']}, 9: {'investors': ['Google', 'Google', 'Android', 'Facebook'], 'series': ['series o']}, 10: {'investors': ['EU', 'EU']}, 11: {'investors': ['EU', 'Margrethe Vestager', 'Vestager'], 'series': ['public']}, 12: {}, 0: {'date': '2019-05-06T07:32:33', 'title': 'The EU will reportedly investigate Apple following anti-competition complaint from Spotify | TechCrunch'}}
06/05/2019 04:13;techcrunch;
06/05/2019 02:05;techcrunch;
06/05/2019 00:44;techcrunch;{1: {}, 2: {}, 3: {}, 4: {}, 5: {'investors': ['Rapid Read', 'List Builder']}, 6: {}, 7: {}, 8: {}, 9: {'investors': ['Extra Crunch']}, 10: {}, 11: {}, 12: {}, 13: {}, 14: {'investors': ['Extra Crunch']}, 15: {'series': ['public']}, 16: {'investors': ['AWS']}, 17: {'investors': ['AWS', 'TechCrunch']}, 18: {}, 19: {'investors': ['Extra Crunch'], 'funds': ['$50']}, 20: {}, 21: {'investors': ['Extra Crunch', 'TechCrunch', 'AWS', 'Brex', 'Zendesk'], 'series': ['series o']}, 22: {}, 23: {}, 0: {'date': '', 'title': 'Extra Crunch Membership | TechCrunch'}}
04/05/2019 16:47;techcrunch;
04/05/2019 16:25;techcrunch;
04/05/2019 16:02;techcrunch;{1: {}, 2: {}, 3: {'investors': ['Darrell Etherington']}, 4: {}, 5: {'investors': ['Time']}, 6: {'investors': ['Jordan']}, 7: {'investors': ['Apple', 'Apple']}, 8: {}, 0: {'date': '2019-05-04T16:00:39', 'title': 'Original Content podcast: The battle of opinions over ‘Game of Thrones’ and the Battle of Winterfell | TechCrunch'}}
04/05/2019 14:08;techcrunch;
04/05/2019 12:17;techcrunch;{1: {'investors': ['Austin Jones']}, 2: {}, 3: {}, 4: {'investors': ['Katherine Neff Welsh', 'Jones']}, 5: {'investors': ['YouTube', 'Jones']}, 6: {'investors': ['Jones']}, 7: {'investors': ['Jones']}, 8: {'investors': ['Google', 'Google', 'BBC']}, 9: {'investors': ['Jones']}, 10: {}, 0: {'date': '2019-05-04T12:16:46', 'title': 'Former YouTube star sentenced to ten years in prison for child porn | TechCrunch'}}
04/05/2019 12:02;techcrunch;{1: {'investors': ['Amazon', 'Microsoft']}, 2: {'investors': ['Convoy']}, 3: {'investors': ['Microsoft', 'Amazon', 'Microsoft', 'Amazon']}, 4: {'investors': ['Pioneer Square Labs', 'TechCrunch', 'Pioneer Square Labs', 'Greg Gottesman', 'TechCrunch']}, 5: {'investors': ['Dolly', 'Unlock Venture Partners', 'Maveron', 'Jeff Wilke', 'Amazon Worldwide Consumer', 'Maveron', 'VC', 'Starbucks', 'Howard Schultz']}, 6: {'investors': ['Seattle news', 'Madrona Venture Group', 'Madrona', 'U.S. Hmmm']}, 7: {}, 8: {'investors': ['TechCrunch']}, 9: {}, 10: {}, 11: {'investors': ['The We Company', 'SEC', 'TechCrunch', 'Danny Crichton'], 'series': ['IPO', 'public']}, 12: {'investors': ['WSJ']}, 13: {'investors': ['Uber', 'Travis Kalanick', 'Uber', 'Kalanick', 'Uber'], 'series': ['public']}, 14: {'investors': ['Nasdaq'], 'funds': ['$3.52 billion']}, 15: {}, 16: {}, 17: {'funds': ['$60 ']}, 18: {'investors': ['— Jon Russell']}, 19: {}, 20: {'investors': ['Lyft’s', 'Lyft', 'scooter & bikes', 'Liam O’Connor', 'TechCrunch', 'Ingrid Lunden', 'Bird'], 'funds': ['$24.99 '], 'series': ['public']}, 21: {'investors': ['WTF']}, 22: {'investors': ['Magic Leap'], 'funds': ['$280 million', '$2.6 billion']}, 23: {}, 24: {'investors': ['Unshackled Ventures']}, 25: {'funds': ['$20M'], 'series': ['seed']}, 26: {'investors': ['Kate Clark', '@KateClarkTweets']}, 27: {}, 28: {'investors': ['Jungle Ventures']}, 29: {'investors': ['Toyota AI Ventures']}, 30: {'investors': ['Startup Capital']}, 31: {}, 32: {'investors': ['Menlo Ventures', 'Uber', 'TechCrunch', 'Connie Loizos', 'Uber', 'Bradley Tusk']}, 33: {}, 34: {'investors': ['TechCrunch Extra Crunch', 'TechCrunch', 'Greg Kumparak', 'Google', 'Pokémon GO'], 'series': ['series o']}, 35: {'investors': ['TechCrunch', 'Crunchbase News', 'Alex Wilhelm', 'TechCrunch', 'Danny Crichton', 'the Vision Fund', 'Cheddar']}, 0: {'date': '2019-05-04T12:00:48', 'title': 'Startups Weekly: Will the Seattle tech scene ever reach its full potential? | TechCrunch'}}
04/05/2019 11:00;techcrunch;{1: {'investors': ['Uber', 'Reuters']}, 2: {'investors': ['Uber’s', 'the Victoria Supreme Court', 'Maurice Blackburn']}, 3: {}, 4: {'investors': ['Uber']}, 5: {'investors': ['Uber', 'Maurice Blackburn']}, 6: {'investors': ['Harbour']}, 7: {'investors': ['Uber', 'Maurice Blackburn', 'Andrew Watson']}, 8: {}, 9: {'investors': ['Uber', 'Uber']}, 10: {'investors': ['the New York Times', 'Uber']}, 11: {'investors': ['Uber', 'Maurice Blackburn', 'Elizabeth O’Shea']}, 12: {'investors': ['Uber', 'Uber', 'Uber']}, 13: {'investors': ['Nick Andrianakis']}, 14: {'investors': ['Uber']}, 15: {'investors': ['Reuters']}, 16: {}, 17: {'investors': ['Uber', 'Reuters']}, 18: {'investors': ['Uber', 'Uber'], 'funds': ['$20 million']}, 19: {'investors': ['Uber'], 'funds': ['$20M']}, 20: {}, 0: {'date': '2019-05-04T10:58:56', 'title': 'Uber is facing Australian class action suit alleging ‘unlawful conduct’ | TechCrunch'}}
04/05/2019 07:01;techcrunch;{1: {'investors': ['IP', 'Lego Boost']}, 2: {}, 3: {}, 4: {'investors': ['Gonk', 'the Mouse Droid', 'Droid Inventor Kit']}, 5: {'investors': ['Android']}, 6: {}, 0: {'date': '2019-05-04T07:00:14', 'title': 'Lego introduces a new STEM Star Wars kit | TechCrunch'}}
04/05/2019 04:29;techcrunch;{1: {'investors': ['Coinbase', 'CTO', 'Balaji Srinivasan']}, 2: {'investors': ['Srinivasan', 'CTO', 'Srinivasan']}, 3: {'investors': ['A16z', 'Srinivasan', 'Twitter']}, 4: {'investors': ['USDC, &'], 'funds': ['$200M']}, 5: {}, 6: {}, 7: {'investors': ['Brian Armstrong', 'Srinivasan']}, 8: {'investors': ['Srinivasan']}, 9: {'investors': ['VC', 'Neutrino', 'Hacking Team']}, 10: {}, 11: {'investors': ['Srinivasan', 'Dan Romero', 'Coindesk', 'Tiger Global']}, 0: {'date': '2019-05-04T04:28:12', 'title': 'Coinbase loses its first CTO after just one year in the job | TechCrunch'}}
04/05/2019 03:54;techcrunch;{1: {}, 2: {}, 3: {}, 4: {}, 5: {'investors': ['Mozilla’s', 'Mozilla', 'Bugzilla']}, 6: {}, 7: {'investors': ['Mozilla Add-ons', 'Caitlin Neiman']}, 8: {'investors': ['Firefox']}, 9: {}, 10: {}, 11: {}, 12: {}, 13: {'investors': ['Firefox']}, 14: {}, 15: {'investors': ['Mozilla', 'Android']}, 16: {}, 0: {'date': '2019-05-04T03:53:38', 'title': 'A glitch is breaking all Firefox extensions | TechCrunch'}}
02/05/2019 23:20;techcrunch;
02/05/2019 23:16;techcrunch;
02/05/2019 22:04;techcrunch;{1: {'investors': ['Activision Blizzard', 'Call of Duty esports league']}, 2: {'investors': ['Activision Blizzard’s', 'Activision Blizzard']}, 3: {'investors': ['Overwatch League', 'Overwatch League', 'Activision', 'Call of Duty league']}, 4: {'investors': ['Cox Enterprises', 'Overwatch', 'Atlanta Esports Ventures', 'Cox Enterprises  and Province Inc.', 'the Dallas Fuel Overwatch league', 'Sterling', 'VC', 'Sterling Equities', 'the New York Mets', 'c0ntact Gaming', 'Overwatch  League', 'Paris Eternal', 'Call of Duty team', 'OverActive Media']}, 5: {}, 6: {'investors': ['Call of Duty esports league', 'Overwatch League', 'Bobby Kotick', 'Activision Blizzard']}, 7: {'funds': ['$1.825 billion', '$1.715 billion', '$2 billion']}, 8: {}, 9: {'investors': ['Overwatch League', 'Disney', 'ESPN']}, 10: {}, 0: {'date': '2019-05-02T22:02:38', 'title': 'Activision Blizzard has five franchises lined up for its new Call of Duty esports league | TechCrunch'}}
02/05/2019 21:08;techcrunch;
02/05/2019 21:06;techcrunch;{1: {'investors': ['Microsoft', 'Microsoft', 'Microsoft', 'AI']}, 2: {'investors': ['Microsoft', 'Eric Boyd', 'Microsoft', 'Google', 'AWS', 'Microsoft']}, 3: {}, 4: {'investors': ['Microsoft', 'Eric Boyd']}, 5: {'investors': ['Boyd', 'Gartner']}, 6: {'investors': ['Microsoft']}, 7: {}, 8: {'investors': ['DevOps', 'Microsoft', 'DevOps', 'Boyd', 'Microsoft']}, 9: {'investors': ['MLOps', 'Azure DevOps']}, 10: {'investors': ['Microsoft', 'Boyd', 'British Petroleum', 'Deschutes Brewery']}, 11: {'investors': ['Boyd']}, 12: {'investors': ['Microsoft', 'Cognitive Services', 'Cognitive Services']}, 13: {'investors': ['Microsoft', 'Boyd']}, 14: {'investors': ['Microsoft']}, 15: {}, 16: {'investors': ['Microsoft', 'Cognitive Services']}, 17: {}, 18: {}, 0: {'date': '2019-05-02T21:05:57', 'title': 'Microsoft makes a push to simplify machine learning | TechCrunch'}}
02/05/2019 21:04;techcrunch;{1: {'investors': ['Microsoft', 'Microsoft', 'Cognitive Services']}, 2: {'investors': ['Personalizer', 'Personalizer', 'Microsoft', 'Microsoft']}, 3: {'investors': ['Ink Recognizer', 'Microsoft', 'Microsoft Office', 'API']}, 4: {}, 5: {'investors': ['Conversation Transcription', 'Microsoft', 'Cognitive Services', 'Microsoft']}, 6: {'investors': ['API']}, 7: {'investors': ['Form Recognizer']}, 8: {'investors': ['Text Analytics']}, 9: {}, 10: {'investors': ['the Computer Vision API']}, 11: {}, 0: {'date': '2019-05-02T21:00:46', 'title': 'Microsoft extends its Cognitive Services with personalization service, handwriting recognition APIs and more | TechCrunch'}}
02/05/2019 21:04;techcrunch;{1: {'investors': ['Microsoft', 'Microsoft', 'IoT Plug and Play']}, 2: {'investors': ['Julia White', 'Microsoft']}, 3: {}, 4: {'investors': ['STMicroelectronics', 'VIA Technologies', 'Microsoft', 'STMicroelectronics', 'Thundercomm', 'VIA Technologies', 'Plug']}, 5: {}, 6: {}, 0: {'date': '2019-05-02T21:00:43', 'title': 'Microsoft brings Plug and Play to IoT | TechCrunch'}}
02/05/2019 21:04;techcrunch;{1: {'investors': ['Microsoft', 'Microsoft']}, 2: {}, 3: {'investors': ['Microsoft']}, 4: {}, 5: {'investors': ['Microsoft', 'Azure Machine Learning']}, 6: {'investors': ['the Azure Machine Learning', 'Microsoft']}, 7: {'investors': ['Microsoft', 'the Azure Machine Learning', 'the Azure Machine Learning', 'the Azure Machine Learning']}, 8: {}, 9: {}, 10: {'investors': ['Azure Machine Learning', 'the Azure Machine Learning Python SDK']}, 11: {}, 0: {'date': '2019-05-02T21:00:34', 'title': 'Microsoft launches a drag-and-drop machine learning tool | TechCrunch'}}
